id.source,id.local,id.global,firstName,lastName,nameAtBirth,dateOfBirth,placeOfBirth,plz,city
dup,7625417994827051519,7625417994827051519,Kurt,Lau,,06.06.1927,,76530,Baden-Baden
dup,7625855947041033737,7625855947041033737,Joerg,Andresen,,22.08.1957,,,
dup,7628735837576344222,7628735837576344222,Anna,Lieb,,30.08.1936,,96170,Priesendorf
dup,7629147135817659126,7629147135817659126,Manuela,Sachse,,08.09.1984,,73734,Lichtenwald
dup,7634956954972895337,7634956954972895337,Renate,Burkhardt,,17.04.1962,,69168,Wiesloch
dup,7635456438325853559,7635456438325853559,Josef,Klein,,17.12.1968,,45356,Essen
dup,7636387373922993473,7636387373922993473,Eberhard,Hoffmann,,06.10.2002,,36318,Schwalmtal
dup,7639870999365371016,7639870999365371016,Helmut,Hahn,,08.04.1938,,47053,Duisburg
dup,7640812682832624465,7640812682832624465,Daniel,Wolf,,28.03.1939,,,
org,7640989882549487007,7640989882549487007,Helmut,Hofmann,,14.03.1959,,,
dup,7640989882549487007,7640989882549487007,Manuela Helmut,Hofmann,,14.03.1959,,,
dup,7641601705463008667,7641601705463008667,Erwin,Schumann,,20.03.1981,,22850,Norderstedt
dup,7642264827572762609,7642264827572762609,Jens,Fischer,,10.01.1999,,65189,Wiesbaden
dup,7642680877451227443,7642680877451227443,Heiko,Scharf,Scharf,27.07.1981,Waldeck,34513,Waldeck
dup,7643332511547017092,7643332511547017092,Hellmuth,Kost,,29.08.1970,,20255,Hamburg
dup,7644304435444694838,7644304435444694838,Eva,Haegele,,14.01.1971,,39649,Sichau
dup,7646776335221146887,7646776335221146887,Rosemarie,Mueller,,30.07.1961,,66793,Saarwellingen
dup,7648448699085205652,7648448699085205652,Bernd,Meyer,Meyer,03.10.1937,Koblenz,83209,Soechtenau
dup,7649010826791403427,7649010826791403427,Marco,Ebert,,24.03.1990,,35633,Lahnau
dup,7651303998716687145,7651303998716687145,Dietlinde,Hamm,,04.07.1953,,41515,Grevenbroich
dup,7655836784503835637,7655836784503835637,Marlen,Thielen,,27.05.1945,,90571,Schwaig
dup,7656308293772002759,7656308293772002759,Claudia,Emde,,11.04.2006,,22149,Hamburg
dup,7656987458079376443,7656987458079376443,Iris,Schmidt,,15.12.1962,,09366,Stollberg/Erzgebirge
dup,7657695573477246108,7657695573477246108,Jana,Steinborn,Steinborn,31.07.1975,Wiesbaden,45149,Essen
dup,7659507001949372417,7659507001949372417,Tanja,Dick,,05.07.1963,,04207,Leipzig
dup,7659998737252725467,7659998737252725467,Horst,Hass,,11.12.1967,,08491,Netzschkau
dup,7661040671693518798,7661040671693518798,Heinrich,Stock,,22.02.1989,,63165,Muehlheim
dup,7661172549047205046,7661172549047205046,Christel,Maurer,Blessing,08.03.1972,Hamm,,
dup,7661973056003457314,7661973056003457314,Denise,Schenk,,08.12.2003,,33335,Guetersloh
dup,7663377706162369755,7663377706162369755,Ulrike,Ludwig,,01.02.1934,,,
dup,7664075770700280670,7664075770700280670,Hermann,Fritz,,07.03.1960,,31582,Hohnhorst
dup,7665162183677884595,7665162183677884595,Sabine,Zimmermann,,21.05.1961,,57482,Wenden
dup,7665522443575969868,7665522443575969868,Rudolf,Bohlen,Bohlen,23.03.1988,Mechernich,,
dup,7666315868216377467,7666315868216377467,Heinz,Dietz,,30.01.1957,,13349,Berlin
dup,7666374853872273574,7666374853872273574,Maria,Best,,27.06.1971,,32120,Hiddenhausen
dup,7666881161725785506,7666881161725785506,Josef,Bartsch,Bauer,09.02.1929,Bruchmuehlbach-Miesau,,
dup,7667167137526559338,7667167137526559338,Michael,Weiner,,18.11.1949,,45329,Essen
dup,7668176698234286854,7668176698234286854,Ignaz,Schumacher,,16.12.1962,,38124,Braunschweig
dup,7668614667707921975,7668614667707921975,Andre,Loeser,,22.05.1967,,30827,Garbsen
dup,7669110083915893256,7669110083915893256,Stefanie,Geis,Geis,30.10.1991,Zschaitz-Ottewig,04720,Zschaitz-Ottewig
dup,7669167811675770128,7669167811675770128,Hermann,Koehn,,17.10.1988,,,
dup,7670622605480968806,7670622605480968806,Norbert,Maier,,16.08.1990,,,
dup,7670719304921625585,7670719304921625585,Michael,Bogner,,26.01.1979,,04758,Oschatz
dup,7671141155858136936,7671141155858136936,Alexandra,Luft,,16.12.1989,,34125,Kassel
dup,7674268623846227917,7674268623846227917,Franjo,Meinke,,20.05.2009,,23758,Wangels
dup,7675014359188225186,7675014359188225186,Christoph,Reinhardt,,13.05.1996,,91781,Treuchtlingen
dup,7675405244156693742,7675405244156693742,Ludwig,Grimm,,01.08.1999,,66763,Dillingen
dup,7676026717625105582,7676026717625105582,Martha,Mittag,,21.10.1960,,79809,Weilheim
dup,7677152404089882500,7677152404089882500,Katja,Danner,,13.03.1998,,,
dup,7677371423397988519,7677371423397988519,Irmgard,Krone,,15.08.1985,,39576,Stendal
dup,7677384572652570136,7677384572652570136,Juergen,Brehmer,Zorn,09.04.1920,Braunsdorf,07955,Braunsdorf
dup,7679546028708247307,7679546028708247307,Nicole,Bode,,02.08.2008,,53227,Bonn
dup,7681885397411282516,7681885397411282516,Josefine,Reif,,01.07.1963,,70193,Stuttgart
dup,7681891802886223346,7681891802886223346,Lieselotte,Schmidt,,01.01.1976,,76149,Karlsruhe
org,7682774864996974309,7682774864996974309,Thorsten,Helbig,,18.04.2008,,54536,Kroev
dup,7682774864996974309,7682774864996974309,Thorsten,Sommer-Helbig,,18.04.2008,,54536,Kroev
dup,7683037273645403981,7683037273645403981,Susanne,Meyer,,24.04.1949,,,
dup,7683069548274405181,7683069548274405181,Susanna,Baumann,Baumann,24.08.1969,Hohenkammer,72280,Dornstetten
dup,7684557273756056687,7684557273756056687,Florian,Stein,,22.09.2005,,73084,Salach
dup,7685339321315669276,7685339321315669276,Elise,Roeder,,19.09.1940,,99706,Sondershausen
dup,7685812036368709092,7685812036368709092,Ingelore,Kunath,,03.04.1958,,33775,Versmold
dup,7686917793458966501,7686917793458966501,Helga,Reinhardt,,01.01.1940,,,
dup,7687459758391381401,7687459758391381401,Heike,Metz,Metz,30.01.1936,Luebeck,23554,Luebeck
dup,7689926498691334849,7689926498691334849,Peter,Doerr,,02.07.1951,,67354,Roemerberg
dup,7695272187093300068,7695272187093300068,Martha,Osswald,Nowak,15.10.2010,Gau-Odernheim,55252,Gau-Odernheim
dup,7695947705849855066,7695947705849855066,Dieter,Mayer,,24.05.1979,,36167,Nuesttal
dup,7697219386540115448,7697219386540115448,Herbert,Krieger,,28.04.1977,,74564,Crailsheim
dup,7698007059803489617,7698007059803489617,Romy,Jung,,22.01.2009,,91610,Insingen
dup,7698679459663333034,7698679459663333034,Thomas,Paulus,,13.08.1978,,45772,Marl
dup,7699779612871605277,7699779612871605277,Anna,Gebhardt,Gebhardt,09.06.1970,Kraichtal,,
dup,7699795005686760205,7699795005686760205,Simone,Ludwig,,26.10.1960,,50678,Koeln
dup,7701458416848318563,7701458416848318563,Hans,Lang,,29.04.1971,,38889,Wienrode
dup,7708158140793467949,7708158140793467949,Ulrike,Lorenz,,10.03.1996,,63874,Dammbach
dup,7708311164553902842,7708311164553902842,Petra,Winkler,,03.07.1988,,21033,Hamburg
dup,7709133397477444569,7709133397477444569,Adolf,Stegemann,,27.04.1990,,38274,Elbe
dup,7709944563401997242,7709944563401997242,Frank,Beckert,,10.12.1982,,01558,Grossenhain
dup,7710189930844633687,7710189930844633687,Heike,Hartmann,,05.10.1971,,47259,Duisburg
dup,7710359082955095596,7710359082955095596,Lieselotte,Hahn,,07.09.1980,,,
dup,7710686247373655236,7710686247373655236,Edith,Breidenbach,,15.03.1999,,84130,Dingolfing
dup,7713116253218520040,7713116253218520040,Else,Bluemel,,02.11.1968,,53359,Rheinbach
dup,7713360907554635098,7713360907554635098,Alfons,Koehler,,25.03.1968,,39326,Zielitz
dup,7715559496249884133,7715559496249884133,Stefanie,Peschke,,22.10.2010,,64625,Bensheim
dup,7717621055303301593,7717621055303301593,Eveline,Huber,,18.03.1967,,70734,Fellbach
dup,7721059619288598308,7721059619288598308,Peter,Hafner,,28.04.1993,,99869,Westhausen
dup,7721085889588346602,7721085889588346602,Cornelia,Jentzsch,,29.05.1938,,74869,Schwarzach
dup,7721310235922184362,7721310235922184362,Rainer,Bellmann,,08.07.1932,,32120,Hiddenhausen
dup,7722223553698021879,7722223553698021879,Gertraud,Fiedler,,20.07.1974,,79761,Waldshut-Tiengen
dup,7723697408418530973,7723697408418530973,Romy,Kirsten,,25.09.1932,,,
dup,7723925398523235904,7723925398523235904,Karin,Fendt,,28.03.1974,,77933,Lahr/Schwarzwald
dup,7724668645029230152,7724668645029230152,Charlotte,Fuchs,,16.01.1966,,10318,Berlin
dup,7726163789335383324,7726163789335383324,Markus,Jung,,20.05.1953,,,
dup,7727116243317703053,7727116243317703053,Renate,Gerber,,14.10.1936,,40721,Hilden
dup,7727933385183609314,7727933385183609314,Hans-Werner,Dombrowski,,09.11.1976,,83454,Anger
dup,7728349726870452504,7728349726870452504,Sandra,Bayer,Bauer,01.04.1948,Hagen,54338,Schweich
dup,7733310973235187363,7733310973235187363,Simon,Gilbert,,27.07.1933,,,
dup,7740328888223841477,7740328888223841477,Daniel,Rehbein,Rehbein,08.01.1931,Calw,75210,Keltern
dup,7742822009703516350,7742822009703516350,Angelika,Krebs,,22.04.1990,,01558,Grossenhain
dup,7743179750596101241,7743179750596101241,Matthias,Beermann,,02.05.1964,,30177,Hannover
dup,7743932887851420501,7743932887851420501,Kerstin,Reinhardt,,09.02.1967,,,
dup,7744411477098412044,7744411477098412044,Thomas,Mueller,,28.07.1983,,21388,Soderstorf
dup,7744459401174797008,7744459401174797008,Andreas,Schulz,,26.01.1961,,31079,Westfeld
dup,7746166999125243302,7746166999125243302,Dieter,Seidel,,01.12.1956,,40699,Erkrath
dup,7747777122233201444,7747777122233201444,Matthias,Keller,,11.10.1974,,52511,Geilenkirchen
dup,7748397221431129456,7748397221431129456,Wolfgang,Boehm,,08.07.1959,,50969,Koeln
dup,7752522190979644690,7752522190979644690,Stefan,Werner,,03.02.1972,,,
dup,7753157836677073468,7753157836677073468,Franz,Stiegler,,23.09.1977,,,
dup,7753159884634869209,7753159884634869209,Volker,Gundlach,,23.07.1943,,98708,Pennewitz
dup,7753447494736692098,7753447494736692098,Guenter,Wolf,,30.07.1958,,84069,Schierling
dup,7756561293952633405,7756561293952633405,Rosemarie,Busch,,12.07.1972,,59597,Erwitte
dup,7756874599510986291,7756874599510986291,Margrit,Boerger,,20.08.1954,,42799,Leichlingen
dup,7758479150459994515,7758479150459994515,Ruth,Schumacher,,07.06.1982,,56410,Montabaur
org,7758504935409037726,7758504935409037726,Petra,Kroeger,,12.01.1952,,64293,Darmstadt
dup,7758504935409037726,7758504935409037726,Petra,Kroeger,,12.01.1952,,64293,Darmstadt
dup,7760263893910113474,7760263893910113474,Thea,Faber,,26.01.1961,,33102,Paderborn
dup,7760509825387547883,7760509825387547883,Robert,Stein,,17.09.1931,,01589,Riesa
dup,7762260519820964070,7762260519820964070,Martha,Mueller,,03.01.1962,,40627,Duesseldorf
dup,7762424797482956663,7762424797482956663,Ute,Loeser,,29.04.1947,,,
dup,7764801243077561528,7764801243077561528,Gilda,Beck,,20.01.1968,,17129,Voelschow
dup,7765255344945054453,7765255344945054453,Werner,Reichert,,20.02.1966,,48529,Nordhorn
dup,7766077769780673056,7766077769780673056,Horst,Schmidt,,13.06.1954,,53121,Bonn
dup,7766198039921212039,7766198039921212039,Inge,Kegel,,27.10.1973,,57548,Kirchen
dup,7766876509108810555,7766876509108810555,Helga,Buss,,09.02.1965,,,
dup,7769208422316357085,7769208422316357085,Kornelia,Fischer,,02.11.1990,,27628,Wulsbuettel
dup,7769507845350441990,7769507845350441990,Birgit,Schneider,,10.07.1959,,48485,Neuenkirchen
dup,7772032510663376245,7772032510663376245,Georg,Mueller,Mueller,07.05.1980,Dortmund,,
dup,7774509038542240128,7774509038542240128,Hanna,Knecht,,25.08.1936,,,
dup,7776091621131271877,7776091621131271877,Gabriele,Bader,,30.09.1967,,81825,Muenchen
org,7776570213475567779,7776570213475567779,Guenter,Maier,,17.06.1959,,35039,Marburg
dup,7776570213475567779,7776570213475567779,Guenter,Maier,,17.06.1959,,,
dup,7777483352049300265,7777483352049300265,Karl-Heinz,Weber,,21.07.1967,,51143,Koeln
dup,7778779086084653848,7778779086084653848,Doris,Heinrich,,09.12.1962,,04860,Zinna
dup,7778923769021417919,7778923769021417919,Horst,Piotrowski,,16.05.1951,,,
dup,7779414262582851201,7779414262582851201,Barbara,Toepfer,,11.03.1966,,68165,Mannheim
org,7779744856909790919,7779744856909790919,Ursula,Stevens,,06.01.1960,,65232,Taunusstein
dup,7779744856909790919,7779744856909790919,Ursula Manfred,Stevens,,06.01.1960,,65232,Taunusstein
dup,7779775772189478832,7779775772189478832,Charlotte,Peters,,02.03.1959,,04849,Kossa
dup,7779926972834887647,7779926972834887647,Matthias,Sperl,,04.11.1965,,37586,Dassel
dup,7781370415286993703,7781370415286993703,Margot,Hartmann,Hartmann,31.01.1965,Augsburg,,
dup,7781420709368020842,7781420709368020842,Steffen,Urban,Reinhardt,14.04.1950,Wasserlosen,19053,Schwerin
dup,7782206883273945257,7782206883273945257,Horst,Grell,Richert,16.05.1981,Wesel,46483,Wesel
dup,7784035285327561153,7784035285327561153,Gerd,Greve,,23.04.1943,,50733,Koeln
dup,7784490747104084171,7784490747104084171,Maria,Foerster,,18.09.1948,,96450,Coburg
dup,7786368329693416591,7786368329693416591,Siegfried,Becker,,22.02.1964,,47559,Kranenburg
dup,7787378361212618960,7787378361212618960,Ulrike,Jung,,12.12.1963,,16816,Neuruppin
org,7791551933663234872,7791551933663234872,Peter,Kunze,,14.07.1959,,53773,Hennef
dup,7791551933663234872,7791551933663234872,Peoer,Kuonze,,14.07.1959,,53773,Hennef
dup,7791901076235963144,7791901076235963144,Michael,Walter,,08.03.1926,,36287,Neuenstein
dup,7792485171416512877,7792485171416512877,Theresia,Rabe,,25.06.1949,,31812,Hameln
dup,7792984566075179941,7792984566075179941,Silvia,Bauer,,30.10.1970,,32825,Blomberg
org,7796284931207903405,7796284931207903405,Anton,Stegmann,Stegmann,31.03.2000,Altusried,87452,Altusried
dup,7796284931207903405,7796284931207903405,Anton,Stegmann-Rickert,Stegmann,31.03.2000,Altusried,87452,Altusried
dup,7796327766712168957,7796327766712168957,Enrico,Scholz,Scholz,15.06.2004,Sindelfingen,71069,Sindelfingen
dup,7796565307306364079,7796565307306364079,Tatjana,Steiger,,09.03.1946,,31812,Hameln
dup,7798767459222467156,7798767459222467156,Rita,Wrede,Wrede,10.05.1993,Cadenberge,21781,Cadenberge
dup,7799148570943045850,7799148570943045850,Elfriede,Wolter,,14.09.1998,,58091,Hagen
dup,7799577274382268440,7799577274382268440,Margarethe,Mueller,Mueller,14.10.1961,Sinntal,,
dup,7803316052507640873,7803316052507640873,Andreas,Grau,,19.04.1982,,30974,Wennigsen
dup,7805913793521433323,7805913793521433323,Rudolf,Engelhardt,,23.04.2009,,36088,Huenfeld
dup,7806633529423644329,7806633529423644329,Kathrin,Mueller,Steinbrecher,25.09.1963,Eurasburg,22880,Wedel
dup,7808487991196302518,7808487991196302518,Maria,Nolte,,27.06.1930,,,
dup,7808655453133029568,7808655453133029568,Ursula,Jaeger,,22.02.2007,,14913,Wahlsdorf
dup,7808995802396409019,7808995802396409019,Gabriela,Ziegler,Heise,20.08.1955,Bremen,28719,Bremen
dup,7810071265638303051,7810071265638303051,Klara,Kurz,,14.08.1958,,18435,Stralsund
dup,7811716334492956156,7811716334492956156,Monika,Dorn,,08.01.1951,,24376,Rabel
dup,7812554435722130763,7812554435722130763,Tobias,Fechner,,26.07.1960,,64409,Messel
dup,7818654239592105538,7818654239592105538,Petra,Foerster,,19.01.2009,,30982,Pattensen
dup,7818851152988226541,7818851152988226541,Sylvia,Liebl,Liebl,20.02.2009,Langenfeld,40764,Langenfeld
dup,7819116267536562693,7819116267536562693,Madeleine,Beyer,,12.11.1969,,55129,Mainz
dup,7820788981355689849,7820788981355689849,Freddy,Jeske,Jeske,02.02.1968,Muenchen,80995,Muenchen
dup,7821841582269877388,7821841582269877388,Ute,Walter,,24.01.1989,,84140,Gangkofen
dup,7822590400633617522,7822590400633617522,Marina,Troeger,Reichert,24.07.1941,Zeitlarn,93197,Zeitlarn
dup,7822972800197243083,7822972800197243083,Manfred,Linke,,01.06.1957,,,
dup,7823591915897010653,7823591915897010653,Kerstin,Sailer,Sailer,01.11.1955,Trogen,12249,Berlin
dup,7823745479375303684,7823745479375303684,Gabriele,Wild,,16.01.1943,,89601,Schelklingen
dup,7824830751627493825,7824830751627493825,Eduard,Oppermann,,19.06.1998,,76227,Karlsruhe
dup,7826330725322083697,7826330725322083697,Stefan,Lerch,,14.09.2005,,87600,Kaufbeuren
dup,7826641554421596683,7826641554421596683,Ann,Mueller,,01.01.1988,,58095,Hagen
dup,7827146344188002263,7827146344188002263,Anna-Maria,Hofmann,,29.07.1952,,79252,Stegen
dup,7828392455922270382,7828392455922270382,Thomas,Kirschbaum,Kirschbaum,05.08.2008,Berlin,,
dup,7828422774120662599,7828422774120662599,Albert,Mandel,,06.05.1978,,66894,Wiesbach
dup,7830232651568464927,7830232651568464927,Slobodan,Nissen,Baumgarten,30.09.1996,Gelsenkirchen,,
dup,7831233217278358221,7831233217278358221,Friedrich,Zimmermann,,17.12.1915,,73527,Taeferrot
dup,7832185702733951394,7832185702733951394,Marcus,Pohl,,15.01.1955,,66346,Puettlingen
dup,7832779982934489447,7832779982934489447,Karin,Eckart,,13.02.1964,,66763,Dillingen
org,7832944737503167165,7832944737503167165,Harald,Anton,,01.11.1945,,93104,Suenching
dup,7832944737503167165,7832944737503167165,Harald,Linke-Anton,,01.11.1945,,93104,Suenching
dup,7833143940234364326,7833143940234364326,Dieter,Zimmer,,05.01.1922,,,
dup,7834938158986512283,7834938158986512283,Edith,Feld,,29.12.2004,,80997,Muenchen
dup,7835172858638741972,7835172858638741972,Franz,Paulsen,,10.04.1989,,,
dup,7838669364535279552,7838669364535279552,Ursula,Hoffmann,Kaeser,24.01.1971,Hardt,79114,Hardt
dup,7839348984888016466,7839348984888016466,Hans,Schramm,,25.04.2007,,30451,Hannover
dup,7839475488338035302,7839475488338035302,Wibke,Hanke,,21.01.1968,,69168,Wiesloch
dup,7842101794002322175,7842101794002322175,Anton,Horn,,30.10.1953,,15834,Rangsdorf
dup,7843184825314619486,7843184825314619486,Manuela,Teske,,04.12.1967,,53489,Sinzig
dup,7844323646878599926,7844323646878599926,Hans,Hanke,,20.08.1976,,33604,Bielefeld
dup,7845457280233094088,7845457280233094088,Gabi,Siegert,,24.06.1999,,81827,Muenchen
org,7845773652591752549,7845773652591752549,Carlos,Kluth,,24.09.1992,,22045,Hamburg
dup,7845773652591752549,7845773652591752549,Carlos,Hildebrandt-Kluth,,24.09.1992,,22045,Hamburg
dup,7846853963289509579,7846853963289509579,Ulrike,Huebner,,15.10.2010,,56112,Lahnstein
dup,7851069879313255413,7851069879313255413,Bodo,Lutz,,04.06.1989,,64291,Darmstadt
dup,7851267304694853878,7851267304694853878,Erika,Seifert,,18.03.1952,,13357,Berlin
dup,7852802749596126402,7852802749596126402,Klaus,Escher,,07.08.1922,,58095,Hagen
dup,7852907983776534011,7852907983776534011,Wolfgang,Roehrig,,12.12.1969,,01069,Dresden
dup,7854151387958522989,7854151387958522989,Rainer,Schlenker,,08.03.1982,,,
org,7858102727144551911,7858102727144551911,Elisabeth,Meyer,,15.07.1997,,31319,Sehnde
dup,7858102727144551911,7858102727144551911,Elisabeth,Hartmann,Meyer,15.07.1997,,31319,Sehnde
dup,7858474610227065350,7858474610227065350,Richard,Martens,Steinert,17.01.1929,Halfing,18347,Wustrow
dup,7862656660892895457,7862656660892895457,Magda,Peschel,,19.08.2004,,68159,Mannheim
dup,7863318459420163035,7863318459420163035,Lili,Schaefer,,10.12.1946,,37619,Pegestorf
dup,7866127090266454163,7866127090266454163,Guiseppe,Zeller,,02.01.1927,,,
dup,7869199920217999138,7869199920217999138,Manfred,Schilling,,29.08.1971,,,
dup,7869510132863121342,7869510132863121342,David,Weber,Weber,26.09.1969,Voelklingen,78467,Konstanz
dup,7870785738801303484,7870785738801303484,Karin,Tillmann,,26.04.1993,,81739,Muenchen
dup,7873157410551384681,7873157410551384681,Gabriele,Engelmann,Engelmann,14.07.1924,Koeln,,
dup,7873588819304531421,7873588819304531421,Sonja,Lang,Lang,24.02.1933,Elzach,41069,Moenchengladbach
dup,7875824447267323473,7875824447267323473,Renate,Ganter,,08.11.1964,,,
dup,7877731773251470499,7877731773251470499,Jakob,Hornung,,11.03.1970,,80469,Muenchen
dup,7878003256638064357,7878003256638064357,Ingeborg,Brunner,,22.07.1921,,31275,Lehrte
dup,7881537067633391967,7881537067633391967,Gisela,Lehmann,,13.04.1976,,,
dup,7883116399732279893,7883116399732279893,Kaethe,Hennemann,,13.03.1987,,13587,Berlin
dup,7890484910860746768,7890484910860746768,Guenther,Ehrlich,,30.12.1999,,19230,Warlitz
dup,7891282659619093028,7891282659619093028,Karl-Heinz,Fiedler,,21.03.1978,,26897,Hilkenbrook
dup,7891547821155240480,7891547821155240480,Jutta,Knittel,,13.01.1948,,26835,Schwerinsdorf
dup,7894254493751426060,7894254493751426060,Horst,Zeller,Zeller,09.07.1981,Munster,,
dup,7896163042356053928,7896163042356053928,Erwin,Doering,Kraus,09.08.1982,Aspach,,
dup,7897598854027759014,7897598854027759014,Herbert,Schuler,Schuler,10.02.1933,Kehl,77694,Kehl
dup,7901298546994463929,7901298546994463929,Erna,Ludwig,Mandel,20.04.2008,Wolfsburg-Unkeroda,71686,Asperg
dup,7901999406745141863,7901999406745141863,Theodor,Stork,,02.07.1952,,19370,Parchim
dup,7903028723271514466,7903028723271514466,Bernd,Peters,Schubert,10.04.1948,Reil,,
dup,7906798833713236776,7906798833713236776,Hannelore,Busch,,06.10.1983,,31303,Burgdorf
dup,7911095331568203423,7911095331568203423,Reni,Schneider,,01.08.1996,,16868,Wutike
dup,7911110231529667279,7911110231529667279,Johann,Sommer,,21.09.1956,,70374,Stuttgart
dup,7912630241383695625,7912630241383695625,Herbert,Eisenmann,,12.06.1961,,29323,Wietze
dup,7913040385543812210,7913040385543812210,Christa,Boehm,Boehm,29.10.1991,Stuttgart,58454,Witten
dup,7913541314455225660,7913541314455225660,Knut,Voigt,,22.05.1944,,39116,Magdeburg
dup,7914369044254575957,7914369044254575957,Elisabeth,Wild,,29.03.1995,,53474,Schalkenbach
dup,7919469583854358366,7919469583854358366,Helga,Baur,,30.05.1961,,82216,Maisach
dup,7920657415683554401,7920657415683554401,Thorsten,Hoffmann,,05.04.1992,,,
dup,7921124812404670356,7921124812404670356,Edmund,Stelzer,,09.12.1953,,,
dup,7921940864921587091,7921940864921587091,Klaus,Mayr,,11.11.1936,,22147,Hamburg
dup,7926088191545000792,7926088191545000792,Uwe,Tillmann,,14.07.1957,,81739,Muenchen
dup,7928544427845860613,7928544427845860613,Edith,Gabler,,20.11.1985,,35094,Lahntal
dup,7929433254432165018,7929433254432165018,Roland,Weller,,09.06.2010,,71636,Ludwigsburg
dup,7930090968866963530,7930090968866963530,Marianne,Otto,,12.11.1956,,04229,Leipzig
dup,7930485810443826887,7930485810443826887,Ursula,Thiele,Thiele,10.09.1949,Ottendorf-Okrilla,,
dup,7935939065429144727,7935939065429144727,Lutz,Franz,,04.08.1974,,,
dup,7936240565148958408,7936240565148958408,Waltraud,Koch,,18.09.1946,,,
dup,7936869437898404041,7936869437898404041,Johanna,Baur,Baur,20.01.1957,Twist,82216,Maisach
dup,7937763430853460241,7937763430853460241,Anneliese,Maiwald,,21.03.1983,,71686,Asperg
dup,7941817737737883308,7941817737737883308,Oliver,Goldschmidt,,14.11.1974,,41238,Moenchengladbach
dup,7942234151698217123,7942234151698217123,Rainer,Michl,,21.12.1987,,,
dup,7942487936199574124,7942487936199574124,Adolf,Herrmann,,15.04.1951,,,
dup,7942531235308916085,7942531235308916085,Horst,Bock,,16.09.2006,,55122,Mainz
dup,7942779257129907319,7942779257129907319,Lydia,Rank,,20.01.2003,,97762,Hammelburg
dup,7942907398636588123,7942907398636588123,Anna,Martin,,27.06.1938,,06785,Schleesen
dup,7944390019897182524,7944390019897182524,Bruni,Hoffmann,,02.11.1933,,52393,Huertgenwald
dup,7945049844573975135,7945049844573975135,Martin,Blaschke,,11.02.1930,,91619,Obernzenn
dup,7947551025952112468,7947551025952112468,Hans,Garbe,,23.11.1993,,47829,Krefeld
dup,7948156158254627120,7948156158254627120,Siegfried,Frank,,17.03.1956,,94405,Steinach
dup,7948698498506800781,7948698498506800781,Senta,Arndt,,06.10.1939,,97320,Mainstockheim
dup,7948959200862227481,7948959200862227481,Christa,Weil,,10.09.1940,,76131,Karlsruhe
dup,7950285256927852988,7950285256927852988,Franz,Hufnagel,,16.04.1969,,,
dup,7954840746453089603,7954840746453089603,Rosemarie,Werner,,09.03.2004,,36151,Burghaun
dup,7957342795511346443,7957342795511346443,Baerbel,Paul,,04.06.1937,,,
dup,7959047487076745126,7959047487076745126,Christine,Burmester,Krause,01.03.1975,Bochum,13465,Berlin
dup,7960399719375024959,7960399719375024959,Dieter,Peters,,21.06.1984,,04849,Kossa
dup,7963518149414766256,7963518149414766256,Andreas,Wolf,,03.07.1960,,40474,Duesseldorf
dup,7963621157988878898,7963621157988878898,Karl,Plum,Plum,20.02.1960,Werben,59939,Olsberg
dup,7964994367767462462,7964994367767462462,Nicole,Koerber,Heer,04.09.1949,Weiler,55413,Weiler
dup,7965294232108616712,7965294232108616712,Arthur,Hartl,Schmidt,19.11.1992,Stadthagen,40468,Duesseldorf
dup,7965736637263755423,7965736637263755423,Martina,Stoll,,26.01.1995,,,
dup,7966224693848326448,7966224693848326448,Waltraut,Kiefer,Krause,23.10.1964,Oberhausen,79331,Teningen
dup,7968007920578283950,7968007920578283950,Martina,Apel,,03.07.1969,,,
dup,7970864930815524168,7970864930815524168,Hans-Juergen,Gronau,,01.03.1969,,29633,Munster
dup,7972353648187719391,7972353648187719391,Mario,Forstner,,18.04.1947,,59590,Geseke
dup,7972985846356492111,7972985846356492111,Hartmut,Mueller,,13.07.1983,,23628,Krummesse
dup,7973030154090819719,7973030154090819719,Sabine,Schumacher,,16.05.1995,,30974,Wennigsen
dup,7974091326662528947,7974091326662528947,Monika,Schulte,,25.06.1963,,01936,Strassgraebchen
dup,7975409790157110733,7975409790157110733,Gertrud,Biermann,,05.01.1957,,09116,Chemnitz
dup,7976174312811874040,7976174312811874040,Arnold,Thiele,,06.10.1958,,,
dup,7976197717872720751,7976197717872720751,Alfons,Wirtz,,25.11.1979,,63743,Aschaffenburg
dup,7976307620352837880,7976307620352837880,Hans-Werner,Engelmann,,08.04.1942,,56112,Lahnstein
dup,7976361102567980649,7976361102567980649,Detlef,Pabst,,10.07.2000,,07743,Jena
dup,7976742795606115550,7976742795606115550,Isolde,Engelke,,20.07.1936,,17036,Neubrandenburg
dup,7976900945022698582,7976900945022698582,Claudia,Mattes,Straube,02.02.1985,Neubiberg,,
dup,7977236103243215328,7977236103243215328,Monika,Spitzer,,22.11.1953,,93142,Maxhuette-Haidhof
dup,7977568514452340632,7977568514452340632,Anna,Hartmann,,28.11.1943,,08626,Eichigt
dup,7977608110215021121,7977608110215021121,Heinz,Brummer,,07.08.1948,,01796,Struppen
dup,7979526414442384578,7979526414442384578,Anna,Frisch,Schroeder,19.06.1965,Muenchen,33161,Hoevelhof
dup,7980207131656866308,7980207131656866308,Christine,Adam,,02.03.1985,,,
dup,7981850055865092360,7981850055865092360,Gretl,Steffen,,19.03.1932,,23858,Wesenberg
